N,stdev,omniP,overallBF,oompcc,oomchance
10,11.5,0.182034207,0.712051533,0.6,0.313
10,11.5,0.93395602,0.237978249,0.6,0.239
10,11.5,0.894286014,0.230659502,0.566666667,0.468
10,11.5,0.697024475,0.285718368,0.6,0.264
10,11.5,0.162668349,0.821690985,0.5,0.822
10,11.5,0.654628914,0.293904838,0.533333333,0.787
10,11.5,0.142577934,1.085837201,0.6,0.244
10,11.5,0.206283864,0.811913527,0.533333333,0.465
10,11.5,0.179232685,0.809785249,0.566666667,0.451
10,11.5,0.507713465,0.371841508,0.5,0.802
10,11.5,0.112757765,1.502492021,0.533333333,0.791
10,11.5,0.768104499,0.268177278,0.6,0.25
10,11.5,0.657597857,0.303497597,0.6,0.268
10,11.5,0.754483297,0.274500566,0.5,0.781
10,11.5,0.255091961,0.695931258,0.5,0.616
10,11.5,0.118342994,0.946377367,0.6,0.221
10,11.5,0.293560118,0.593723227,0.633333333,0.059
10,11.5,0.068658234,2.240955247,0.6,0.245
10,11.5,0.565660568,0.34729067,0.466666667,0.967
10,11.5,0.271723477,0.690847546,0.6,0.181
10,11.5,0.329042837,0.53849573,0.7,0.013
10,11.5,0.390028396,0.47174945,0.533333333,0.565
10,11.5,0.761091697,0.274399011,0.433333333,0.991
10,11.5,0.7205104,0.28440308,0.566666667,0.373
10,11.5,0.649328104,0.318729877,0.5,0.922
10,11.5,0.263667055,0.649962485,0.6,0.3
10,11.5,0.947278018,0.220129183,0.533333333,0.722
10,11.5,0.682692888,0.289384921,0.633333333,0.142
10,11.5,0.535299096,0.383643256,0.533333333,0.713
10,11.5,0.303397493,0.563355713,0.633333333,0.056
10,11.5,0.721785816,0.273360376,0.566666667,0.468
10,11.5,0.109319314,1.316924715,0.6,0.232
10,11.5,0.41804002,0.415174523,0.6,0.26
10,11.5,0.450687729,0.439563499,0.466666667,0.982
10,11.5,0.255390553,0.74433047,0.633333333,0.1
10,11.5,0.378752648,0.483710412,0.533333333,0.475
10,11.5,0.609128743,0.330591475,0.566666667,0.438
10,11.5,0.73993983,0.277798552,0.533333333,0.771
10,11.5,0.412566422,0.45422436,0.633333333,0.054
10,11.5,0.113194913,1.316973151,0.6,0.146
10,11.5,0.096639634,1.322461777,0.633333333,0.122
10,11.5,0.429773439,0.379006575,0.466666667,1
10,11.5,0.422244368,0.409610951,0.6,0.115
10,11.5,0.892963976,0.231371976,0.5,0.778
10,11.5,0.111545745,1.100944184,0.566666667,0.462
10,11.5,0.545529672,0.362927263,0.533333333,0.742
10,11.5,0.856743017,0.242068623,0.5,0.855
10,11.5,0.119573231,1.078405983,0.533333333,0.731
10,11.5,0.71593565,0.473196565,0.533333333,0.759
10,11.5,0.609534538,0.316200399,0.633333333,0.104
10,11.5,0.758592238,0.257399925,0.5,0.85
10,11.5,0.048596387,2.700919568,0.6,0.146
10,11.5,0.104486802,0.957406427,0.466666667,0.974
10,11.5,0.226898258,0.802205053,0.6,0.178
10,11.5,0.761211299,0.265261357,0.566666667,0.469
10,11.5,0.074493988,2.299046,0.566666667,0.358
10,11.5,0.291181481,0.624044993,0.5,0.815
10,11.5,0.218343238,0.724905091,0.566666667,0.313
10,11.5,0.282581106,0.626430159,0.633333333,0.092
10,11.5,0.753539581,0.254613674,0.666666667,0.04
10,11.5,0.816382875,0.2543383,0.5,0.896
10,11.5,0.517684611,0.355629367,0.533333333,0.603
10,11.5,0.000829231,112.1404795,0.566666667,0.46
10,11.5,0.543687261,0.333377601,0.533333333,0.757
10,11.5,0.478393804,0.410098065,0.6,0.151
10,11.5,0.825949485,0.240418622,0.566666667,0.427
10,11.5,0.411474957,0.504190629,0.5,0.758
10,11.5,0.165419289,0.956455321,0.533333333,0.768
10,11.5,0.835387025,0.249558253,0.466666667,0.932
10,11.5,0.29614049,0.522045238,0.5,0.913
10,11.5,0.824116477,0.249568512,0.5,0.894
10,11.5,0.497745109,0.354823993,0.533333333,0.537
10,11.5,0.112125729,1.379288039,0.533333333,0.545
10,11.5,0.162924696,1.16649536,0.633333333,0.109
10,11.5,0.792415623,0.25207291,0.533333333,0.712
10,11.5,0.248884622,0.617032533,0.633333333,0.117
10,11.5,0.078338265,1.922227433,0.566666667,0.544
10,11.5,0.103868945,1.090300412,0.533333333,0.683
10,11.5,0.393375599,0.434602825,0.466666667,0.977
10,11.5,0.919466326,0.220773306,0.5,0.915
10,11.5,0.652543712,0.28708564,0.566666667,0.516
10,11.5,0.904331117,0.227179374,0.533333333,0.684
10,11.5,0.886491513,0.231364338,0.566666667,0.452
10,11.5,0.632203333,0.310321991,0.566666667,0.417
10,11.5,0.682214971,0.283659596,0.6,0.225
10,11.5,0.200408579,0.809935156,0.5,0.952
10,11.5,0.912873674,0.230146274,0.433333333,1
10,11.5,0.623005243,0.298940992,0.5,0.74
10,11.5,0.267438037,0.662005955,0.566666667,0.372
10,11.5,0.433735795,0.415984017,0.6,0.263
10,11.5,0.77742767,0.257420454,0.466666667,0.986
10,11.5,0.553649735,0.347166206,0.5,0.808
10,11.5,0.862674987,0.236775508,0.5,0.962
10,11.5,0.645226358,0.306900126,0.566666667,0.383
10,11.5,0.023210523,6.641288771,0.7,0.01
10,11.5,0.76370713,0.269870308,0.533333333,0.727
10,11.5,0.82348053,0.240165374,0.566666667,0.538
10,11.5,0.582203453,0.339420794,0.6,0.197
10,11.5,0.936041217,0.217146388,0.533333333,0.705
10,11.5,0.428502069,0.402326226,0.5,0.872
10,11.5,0.097236208,1.355956375,0.533333333,0.376
10,11.5,0.358134108,0.507057951,0.566666667,0.363
10,11.5,0.133214444,1.200769608,0.566666667,0.514
10,11.5,0.703945923,0.285251616,0.566666667,0.397
10,11.5,0.532100107,0.330433896,0.566666667,0.406
10,11.5,0.172238828,0.891913735,0.533333333,0.679
10,11.5,0.529072947,0.38428276,0.533333333,0.746
10,11.5,0.081211888,1.302243939,0.533333333,0.716
10,11.5,0.768569891,0.260888388,0.466666667,0.943
10,11.5,0.822398879,0.250143215,0.5,0.905
10,11.5,0.181136905,0.8907564,0.566666667,0.499
10,11.5,0.76695639,0.270979871,0.466666667,1
10,11.5,0.825722444,0.25233258,0.466666667,0.964
10,11.5,0.063491746,1.928370539,0.566666667,0.484
10,11.5,0.136692986,0.873917174,0.566666667,0.404
10,11.5,0.827744804,0.237684114,0.5,0.871
10,11.5,0.13110457,1.27007133,0.566666667,0.482
10,11.5,0.029156286,4.598414365,0.666666667,0.051
10,11.5,0.399199283,0.415229773,0.466666667,0.976
10,11.5,0.157755687,1.114907734,0.533333333,0.518
10,11.5,0.213981364,0.673780764,0.633333333,0.093
10,11.5,0.168457646,0.831130662,0.6,0.283
10,11.5,0.604047971,0.33019301,0.466666667,0.986
10,11.5,0.129891601,1.188181812,0.566666667,0.412
10,11.5,0.203821841,0.892993353,0.633333333,0.099
10,11.5,0.100414115,1.647630305,0.633333333,0.088
10,11.5,0.296466975,0.574931915,0.533333333,0.512
10,11.5,0.533027971,0.338076027,0.6,0.236
10,11.5,0.097910267,1.1012849,0.6,0.243
10,11.5,0.356305712,0.476304433,0.5,0.95
10,11.5,0.072851933,1.932596301,0.633333333,0.057
10,11.5,0.767355991,0.262221909,0.466666667,0.968
10,11.5,0.562055221,0.345660165,0.566666667,0.355
10,11.5,0.065046709,1.652755329,0.533333333,0.736
10,11.5,0.974931675,0.20837066,0.533333333,0.777
10,11.5,0.527741695,0.339763159,0.6,0.213
10,11.5,0.134217728,1.031007265,0.566666667,0.36
10,11.5,0.080773812,1.621450938,0.6,0.218
10,11.5,0.159317182,0.768622627,0.5,0.883
10,11.5,0.945869039,0.427384087,0.466666667,0.985
10,11.5,0.947424643,0.217479189,0.5,0.899
10,11.5,0.325109089,0.552132595,0.566666667,0.503
10,11.5,0.555706041,0.358628908,0.5,0.875
10,11.5,0.98404289,0.211948635,0.566666667,0.412
10,11.5,0.338414484,0.616289775,0.633333333,0.104
10,11.5,0.197949681,0.747203546,0.6,0.3
10,11.5,0.468198167,0.420995506,0.5,0.889
10,11.5,0.052225876,2.594541225,0.6,0.228
10,11.5,0.293876334,0.61839492,0.466666667,0.967
10,11.5,0.621122867,0.295117065,0.633333333,0.098
10,11.5,0.177045763,0.773296815,0.7,0.012
10,11.5,0.82950358,0.248275856,0.5,0.886
10,11.5,0.898252738,0.232558501,0.566666667,0.444
10,11.5,0.713942739,0.280085882,0.533333333,0.766
10,11.5,0.382964583,0.472889714,0.6,0.122
10,11.5,0.365836168,0.479565633,0.6,0.216
10,11.5,0.688609065,0.290475014,0.533333333,0.71
10,11.5,0.600030165,0.31232509,0.533333333,0.723
10,11.5,0.22694322,0.861739383,0.633333333,0.125
10,11.5,0.494617386,0.366651468,0.566666667,0.448
10,11.5,0.158807458,0.86031942,0.533333333,0.775
10,11.5,0.530226297,0.34417621,0.5,0.883
10,11.5,0.666693672,0.279711264,0.466666667,0.952
10,11.5,0.038788363,4.323013537,0.566666667,0.419
10,11.5,0.543755754,0.333096358,0.6,0.188
10,11.5,0.221143612,0.880953729,0.566666667,0.492
10,11.5,0.355537996,0.481809793,0.5,0.773
10,11.5,0.870925802,0.226157931,0.533333333,0.713
10,11.5,0.0459471,4.675471714,0.6,0.289
10,11.5,0.198479363,0.882019361,0.633333333,0.104
10,11.5,0.683193419,0.296953569,0.533333333,0.705
10,11.5,0.094220308,1.246865758,0.5,0.741
10,11.5,0.269415982,0.817784797,0.533333333,0.744
10,11.5,0.972466777,0.209628726,0.433333333,0.988
10,11.5,0.367877195,0.575732894,0.466666667,0.922
10,11.5,0.68154876,0.300122602,0.5,0.914
10,11.5,0.869310685,0.228901228,0.5,0.927
10,11.5,0.221797218,0.618335578,0.633333333,0.126
10,11.5,0.557705553,0.316352048,0.533333333,0.716
10,11.5,0.644076866,0.287345264,0.633333333,0.113
10,11.5,0.065261324,2.188015302,0.566666667,0.222
10,11.5,0.518548779,0.35164395,0.566666667,0.51
10,11.5,0.236635741,0.618828099,0.533333333,0.593
10,11.5,0.97278394,0.218047584,0.466666667,0.983
10,11.5,0.49804465,0.380339658,0.6,0.257
10,11.5,0.217742661,0.755173318,0.566666667,0.225
10,11.5,0.810007343,0.252939366,0.533333333,0.753
10,11.5,0.215278729,0.623441448,0.5,0.727
10,11.5,0.09568902,1.772440829,0.566666667,0.41
10,11.5,0.969648206,0.215397872,0.533333333,0.733
10,11.5,0.107519677,1.740674927,0.6,0.225
10,11.5,0.310781924,0.523846002,0.566666667,0.431
10,11.5,0.167957417,0.889531123,0.566666667,0.46
10,11.5,0.869760251,0.234092341,0.633333333,0.137
10,11.5,0.639790433,0.291109362,0.533333333,0.742
10,11.5,0.064544349,2.242798098,0.533333333,0.772
10,11.5,0.902387249,0.229277153,0.6,0.201
10,11.5,0.430377697,0.409184117,0.466666667,0.929
10,11.5,0.978898789,0.212599892,0.533333333,0.661
10,11.5,0.079469365,1.875533177,0.566666667,0.535
10,11.5,0.75609188,0.255481527,0.566666667,0.374
10,11.5,0.19650675,0.664390486,0.633333333,0.093
10,11.5,0.626280042,0.305676195,0.533333333,0.701
10,11.5,0.714737475,0.271093786,0.566666667,0.492
10,11.5,0.863417951,0.235570534,0.533333333,0.737
10,11.5,0.57720168,0.325212617,0.6,0.202
10,11.5,0.80347031,0.267217054,0.566666667,0.529
10,11.5,0.549907116,0.331553443,0.533333333,0.711
10,11.5,0.879310357,0.234487178,0.533333333,0.66
10,11.5,0.450160171,0.410188536,0.533333333,0.731
10,11.5,0.651897132,0.299943119,0.5,0.825
10,11.5,0.324517532,0.549833504,0.6,0.197
10,11.5,0.177045763,0.833157616,0.466666667,0.975
10,11.5,0.201070065,0.852956323,0.533333333,0.581
10,11.5,0.874069674,0.230993759,0.566666667,0.467
10,11.5,0.927451991,0.217036713,0.466666667,0.973
10,11.5,0.379938351,0.441319869,0.5,0.869
10,11.5,0.481883866,0.37836112,0.533333333,0.745
10,11.5,0.324331772,0.497255677,0.566666667,0.372
10,11.5,0.200896421,0.863203187,0.5,0.784
10,11.5,0.02704805,4.136161696,0.633333333,0.084
10,11.5,0.153301286,0.978234847,0.5,0.895
10,11.5,0.742254253,0.26690855,0.466666667,0.908
10,11.5,0.03115247,3.676854709,0.633333333,0.103
10,11.5,0.941575358,0.223946468,0.466666667,0.971
10,11.5,0.49804465,0.390076999,0.566666667,0.469
10,11.5,0.606661515,0.332858803,0.533333333,0.542
10,11.5,0.990566107,0.209231705,0.6,0.316
10,11.5,0.282781719,0.633594374,0.533333333,0.695
10,11.5,0.80333063,0.246473909,0.633333333,0.118
10,11.5,0.710407659,0.274894648,0.633333333,0.129
10,11.5,0.000412938,494.3900421,0.666666667,0.046
10,11.5,0.067348993,2.11075112,0.566666667,0.483
10,11.5,0.319418126,0.585586376,0.533333333,0.664
10,11.5,0.080700168,1.592290042,0.6,0.265
10,11.5,0.617658829,0.295368287,0.5,0.908
10,11.5,0.358134108,0.498967547,0.533333333,0.644
10,11.5,0.537441241,0.359353716,0.5,0.925
10,11.5,0.864075939,0.232351283,0.533333333,0.599
10,11.5,0.829699905,0.242387004,0.6,0.225
10,11.5,0.930645205,0.223386387,0.533333333,0.684
10,11.5,0.937879983,0.212929331,0.533333333,0.686
10,11.5,0.390410856,0.455081156,0.533333333,0.577
10,11.5,0.314668023,0.52156508,0.533333333,0.679
10,11.5,0.316992516,0.548784473,0.5,0.909
10,11.5,0.943156361,0.220728293,0.533333333,0.655
10,11.5,0.529072947,0.354883452,0.566666667,0.474
10,11.5,0.764889842,0.265105294,0.566666667,0.257
10,11.5,0.120544712,1.445884381,0.566666667,0.199
10,11.5,0.21153465,0.829291239,0.6,0.219
10,11.5,0.776899924,0.257400689,0.533333333,0.681
10,11.5,0.989461455,0.205098895,0.533333333,0.773
10,11.5,0.378800858,0.438488957,0.5,0.928
10,11.5,0.898150029,0.22154284,0.566666667,0.481
10,11.5,0.447790148,0.419353817,0.566666667,0.434
10,11.5,0.182286876,0.721278729,0.566666667,0.431
10,11.5,0.191567622,0.855168239,0.566666667,0.299
10,11.5,0.907148834,0.230094977,0.466666667,0.922
10,11.5,0.657147752,0.289359165,0.566666667,0.472
10,11.5,0.01373997,10.92012361,0.7,0.005
10,11.5,0.1260584,1.092854683,0.533333333,0.758
10,11.5,0.351721427,0.484026616,0.566666667,0.468
10,11.5,0.928531679,0.225782019,0.5,0.901
10,11.5,0.95822894,0.217283498,0.466666667,0.917
10,11.5,0.03347777,4.695933874,0.6,0.208
10,11.5,0.446143071,0.435805469,0.466666667,0.851
10,11.5,0.675470981,0.291058491,0.566666667,0.505
10,11.5,0.532469061,0.358539102,0.5,0.764
10,11.5,0.845915761,0.245856805,0.433333333,0.991
10,11.5,0.270623688,0.643068291,0.666666667,0.032
10,11.5,0.243990592,0.546115811,0.533333333,0.803
10,11.5,0.263406502,0.666087781,0.6,0.184
10,11.5,0.99304485,0.203331413,0.5,0.929
10,11.5,0.067748983,2.473499158,0.666666667,0.032
10,11.5,0.234907425,0.621829534,0.566666667,0.453
10,11.5,0.336674914,0.505746005,0.5,0.752
10,11.5,0.170347888,0.877346359,0.633333333,0.072
10,11.5,0.860653733,0.236760791,0.533333333,0.76
10,11.5,0.063491746,2.005592017,0.6,0.152
10,11.5,0.956498641,0.215965995,0.566666667,0.511
10,11.5,0.540279833,0.379388753,0.6,0.197
10,11.5,0.655809464,0.294204776,0.5,0.852
10,11.5,0.262562427,0.70620388,0.5,0.873
10,11.5,0.519443377,0.341541648,0.5,0.911
10,11.5,0.474535354,0.37198966,0.466666667,0.952
10,11.5,0.530226297,0.333127997,0.533333333,0.748
10,11.5,0.140977319,1.059233249,0.533333333,0.783
10,11.5,0.721413681,0.257075633,0.566666667,0.36
10,11.5,0.540772478,0.345896201,0.566666667,0.44
10,11.5,0.929207052,0.219489864,0.466666667,0.96
10,11.5,0.258413865,0.622950965,0.633333333,0.143
10,11.5,0.470156908,0.38177888,0.533333333,0.628
10,11.5,0.167800002,1.123768907,0.633333333,0.066
10,11.5,0.055008845,2.308235523,0.533333333,0.527
10,11.5,0.078459054,1.898931458,0.6,0.238
10,11.5,0.029089346,5.252065296,0.566666667,0.48
10,11.5,0.994623669,0.212749266,0.5,0.842
10,11.5,0.74011535,0.274762164,0.5,0.789
10,11.5,0.02019629,4.379696724,0.666666667,0.041
10,11.5,0.660431416,0.305330222,0.533333333,0.712
10,11.5,0.860761594,0.24031819,0.6,0.192
10,11.5,0.146791952,0.905889844,0.533333333,0.649
10,11.5,0.21953218,0.624561144,0.466666667,0.987
10,11.5,0.461681081,0.356098201,0.5,0.922
10,11.5,0.894885246,0.227094627,0.466666667,0.985
10,11.5,0.404041548,0.401032249,0.533333333,0.742
10,11.5,0.258314325,0.635224872,0.566666667,0.346
10,11.5,0.769771271,0.263553769,0.5,0.851
10,11.5,0.001905274,107.2946855,0.666666667,0.035
10,11.5,0.08043454,1.666774095,0.533333333,0.706
10,11.5,0.485147889,0.37804334,0.566666667,0.357
10,11.5,0.916935811,0.233293815,0.566666667,0.489
10,11.5,0.871615189,0.239217191,0.6,0.219
10,11.5,0.711450312,0.288988178,0.466666667,1
10,11.5,0.387420489,0.55736132,0.433333333,0.998
10,11.5,0.384495348,0.459557155,0.533333333,0.711
10,11.5,0.092530334,1.453290458,0.566666667,0.255
10,11.5,0.374814431,0.507817776,0.566666667,0.447
10,11.5,0.460144331,0.419701726,0.6,0.306
10,11.5,0.774877269,0.252503359,0.566666667,0.459
10,11.5,0.459038901,0.397972324,0.466666667,0.941
10,11.5,0.722255274,0.258603495,0.433333333,1
10,11.5,0.581150433,0.325690225,0.466666667,0.96
10,11.5,0.714699039,0.273212762,0.466666667,0.937
10,11.5,0.582203453,0.346163803,0.566666667,0.381
10,11.5,0.482525474,0.351962571,0.533333333,0.552
10,11.5,0.957667671,0.215947958,0.466666667,0.988
10,11.5,0.49476896,0.368729325,0.466666667,0.858
10,11.5,0.200348996,0.875859369,0.6,0.241
10,11.5,0.901580349,0.234155999,0.533333333,0.741
10,11.5,0.62674587,0.290894622,0.566666667,0.408
10,11.5,0.196358617,0.866890285,0.633333333,0.103
10,11.5,0.412158957,0.406053825,0.5,0.82
10,11.5,0.902699406,0.226276214,0.466666667,0.979
10,11.5,0.716152431,0.28463644,0.633333333,0.083
10,11.5,0.016529784,7.304943185,0.6,0.183
10,11.5,0.493912524,0.34772998,0.6,0.194
10,11.5,0.219639467,0.756251762,0.6,0.268
10,11.5,0.591674987,0.313832963,0.6,0.249
10,11.5,0.980176859,0.212280347,0.466666667,0.981
10,11.5,0.513713341,0.36652682,0.566666667,0.468
10,11.5,0.548334956,0.336180141,0.5,0.889
10,11.5,0.102068912,1.435857492,0.566666667,0.337
10,11.5,0.74879206,0.255797942,0.433333333,0.989
10,11.5,0.011987015,5.958788302,0.6,0.223
10,11.5,0.569592754,0.352259752,0.5,0.95
10,11.5,0.59258937,0.298205958,0.533333333,0.704
10,11.5,0.17675334,0.850471892,0.5,0.901
10,11.5,0.212864652,0.696756498,0.566666667,0.516
10,11.5,0.840116945,0.241495351,0.5,0.793
10,11.5,0.74623947,0.261424468,0.533333333,0.829
10,11.5,0.593601724,0.33039311,0.6,0.186
10,11.5,0.711306388,0.337258688,0.533333333,0.627
10,11.5,0.400785845,0.485033968,0.5,0.864
10,11.5,0.479522473,0.392822958,0.566666667,0.401
10,11.5,0.005929493,19.56906224,0.633333333,0.031
10,11.5,0.467093922,0.392239321,0.5,0.868
10,11.5,0.076821788,1.593318215,0.533333333,0.733
10,11.5,0.257327417,0.548659636,0.633333333,0.157
10,11.5,0.084218059,1.653671222,0.666666667,0.03
10,11.5,0.248783936,0.620657068,0.5,0.684
10,11.5,0.927451991,0.220773138,0.466666667,0.971
10,11.5,0.48845303,0.402115079,0.566666667,0.319
10,11.5,0.179544538,0.882040737,0.666666667,0.021
10,11.5,0.056764145,2.203098426,0.6,0.219
10,11.5,0.304035944,0.572094869,0.5,0.918
10,11.5,0.817360832,0.246275047,0.5,0.914
10,11.5,0.248203635,0.654461166,0.5,0.862
10,11.5,0.361584841,0.442088378,0.566666667,0.416
10,11.5,0.591957006,0.325771987,0.466666667,0.984
10,11.5,0.503141789,0.388592232,0.566666667,0.418
10,11.5,0.152283984,0.845590158,0.566666667,0.474
10,11.5,0.23237968,0.735821019,0.566666667,0.446
10,11.5,0.977302361,0.207750001,0.566666667,0.565
10,11.5,0.152994615,1.15739962,0.533333333,0.7
10,11.5,0.210855068,0.604285248,0.566666667,0.523
10,11.5,0.497374899,0.400714196,0.533333333,0.786
10,11.5,0.572994802,0.33423867,0.466666667,0.98
10,11.5,0.802594055,0.242710728,0.433333333,1
10,11.5,0.314088875,0.550782231,0.533333333,0.714
10,11.5,0.620684256,0.305977219,0.5,0.918
10,11.5,0.53178534,0.364273554,0.466666667,0.947
10,11.5,0.596292214,0.321646078,0.6,0.201
10,11.5,0.142986234,1.129691734,0.633333333,0.12
10,11.5,0.307420786,0.525093031,0.533333333,0.711
10,11.5,0.673622965,0.277442487,0.6,0.229
10,11.5,0.473307798,0.406343976,0.566666667,0.389
10,11.5,0.366034692,0.441135951,0.533333333,0.716
10,11.5,0.822872945,0.244550532,0.566666667,0.474
10,11.5,1,0.210775124,0.466666667,0.901
10,11.5,0.611044654,0.312659818,0.433333333,0.973
10,11.5,0.093043084,1.604264483,0.566666667,0.368
10,11.5,0.376672769,0.494065334,0.466666667,0.918
10,11.5,0.766129374,0.256891634,0.5,0.904
10,11.5,0.984320877,0.207684459,0.533333333,0.637
10,11.5,0.047690821,3.70746887,0.566666667,0.485
10,11.5,0.821902364,0.271714751,0.466666667,0.975
10,11.5,0.078317515,1.273465797,0.533333333,0.669
10,11.5,0.140421933,0.958223498,0.566666667,0.299
10,11.5,0.546365342,0.318930671,0.533333333,0.7
10,11.5,0.781719799,0.259828988,0.533333333,0.484
10,11.5,0.329042837,0.586894557,0.5,0.943
10,11.5,0.94461666,0.22060844,0.566666667,0.378
10,11.5,0.821645183,0.236107086,0.533333333,0.651
10,11.5,0.471482537,0.423164649,0.533333333,0.712
10,11.5,0.916878166,0.226164184,0.5,0.921
10,11.5,0.802260467,0.25835216,0.466666667,0.993
10,11.5,0.534308497,0.327509054,0.466666667,0.986
10,11.5,0.678402825,0.293270066,0.433333333,0.998
10,11.5,0.268382296,0.624171827,0.533333333,0.742
10,11.5,0.472161363,0.388078844,0.533333333,0.75
10,11.5,0.147671635,0.864464182,0.6,0.261
10,11.5,0.662818135,0.301178243,0.533333333,0.729
10,11.5,0.364848366,0.444193255,0.533333333,0.608
10,11.5,0.322599195,0.52981059,0.533333333,0.558
10,11.5,0.459712518,0.37294386,0.533333333,0.659
10,11.5,0.509148761,0.40208513,0.466666667,0.978
10,11.5,0.428714193,0.38696447,0.5,0.823
10,11.5,0.3996969,0.4331405,0.566666667,0.476
10,11.5,0.458454418,0.391706783,0.533333333,0.39
10,11.5,0.065432455,1.713828563,0.566666667,0.366
10,11.5,0.67206277,0.31113851,0.566666667,0.384
10,11.5,0.709360418,0.295816795,0.5,0.829
10,11.5,0.099328438,1.673989419,0.566666667,0.537
10,11.5,0.0564008,2.220935368,0.6,0.159
10,11.5,0.63024941,0.308312631,0.5,0.91
10,11.5,0.201849826,0.776284976,0.566666667,0.507
10,11.5,0.155196088,0.841289625,0.6,0.155
10,11.5,0.094452624,1.193576368,0.566666667,0.425
